Timestamp,Gmtoffset,Datetime,Open,High,Low,Close,Volume
1604683800,0,"2020-11-06 17:30:00",118.434997,119.199996,118.434997,119.105003,9005115
1604687400,0,"2020-11-06 18:30:00",119.11,119.169998,118.839996,118.889999,6986160
1604691000,0,"2020-11-06 19:30:00",118.889999,119.04,118.089996,118.365997,11964278
1604694600,0,"2020-11-06 20:30:00",118.364997,119.059997,118.260002,118.684997,10185220
1604932200,0,"2020-11-09 14:30:00",120.5,121.79,118.5,121.61,43225116
1604935800,0,"2020-11-09 15:30:00",121.61,121.989997,119.720001,121.569999,24539205
1604939400,0,"2020-11-09 16:30:00",121.559997,121.68,120,120.646301,13711423
1604943000,0,"2020-11-09 17:30:00",120.660003,121,120.029998,120.059303,11928663
1604946600,0,"2020-11-09 18:30:00",120.055,120.150001,118.639999,118.93,14332413
1604950200,0,"2020-11-09 19:30:00",118.919998,119.129997,117.919998,118.030197,15611495
1604953800,0,"2020-11-09 20:30:00",118.04,118.449996,116.050003,116.319999,17113651
1605018600,0,"2020-11-10 14:30:00",,,,,
1605022200,0,"2020-11-10 15:30:00",,,,,
1605025800,0,"2020-11-10 16:30:00",,,,,
1605029400,0,"2020-11-10 17:30:00",,,,,
1605033000,0,"2020-11-10 18:30:00",,,,,
1605036600,0,"2020-11-10 19:30:00",,,,,
1605040200,0,"2020-11-10 20:30:00",,,,,
1605105000,0,"2020-11-11 14:30:00",117.190002,118.400001,116.440002,118.200599,37165148
1605108600,0,"2020-11-11 15:30:00",118.205902,118.5,117.794998,118.240303,13063056
1605112200,0,"2020-11-11 16:30:00",118.239997,119.109901,118.095001,118.989997,11502625
1605115800,0,"2020-11-11 17:30:00",119,119.519996,118.995002,119.214996,12808157
1605119400,0,"2020-11-11 18:30:00",119.209999,119.559997,119.019996,119.150001,10032574
1605123000,0,"2020-11-11 19:30:00",119.150001,119.410003,118.709999,118.894996,10977748
1605126600,0,"2020-11-11 20:30:00",118.900001,119.629997,118.86,119.495002,8868438
1605191400,0,"2020-11-12 14:30:00",119.620002,120.169998,118.809997,119.989997,25903903
1605195000,0,"2020-11-12 15:30:00",119.985,120.529998,119.650001,119.86,14655604
1605198600,0,"2020-11-12 16:30:00",119.864997,120.205001,119.029998,119.655403,15133713
1605202200,0,"2020-11-12 17:30:00",119.650901,120.069999,118.879997,118.944999,11533843
1605205800,0,"2020-11-12 18:30:00",118.940002,119.290199,118.569999,118.883003,10471261
1605209400,0,"2020-11-12 19:30:00",118.879997,119.469902,118.580001,119.029998,11352053
1605213000,0,"2020-11-12 20:30:00",119.029998,119.300003,118.800003,119.230003,7521398
1605277800,0,"2020-11-13 14:30:00",119.440002,119.671699,117.93,118.68,20456180
1605281400,0,"2020-11-13 15:30:00",118.690002,118.690002,117.870002,118.25,10986591
1605285000,0,"2020-11-13 16:30:00",118.25,118.989997,118,118.779998,8433542
1605288600,0,"2020-11-13 17:30:00",118.775001,119.254997,118.625,119.035003,7378074
1605292200,0,"2020-11-13 18:30:00",119.034202,119.069999,118.199996,118.510002,7925139
1605295800,0,"2020-11-13 19:30:00",118.500503,119.235,118.470001,119.169998,9924726
1605299400,0,"2020-11-13 20:30:00",119.169998,119.569999,119.150001,119.25,9009901
1605537000,0,"2020-11-16 14:30:00",118.919998,120.720001,118.146003,120.459999,26936235
1605540600,0,"2020-11-16 15:30:00",120.485,120.830001,120.129997,120.479103,12903186
1605544200,0,"2020-11-16 16:30:00",120.470001,120.989997,120.319999,120.650001,8790203
1605547800,0,"2020-11-16 17:30:00",120.644996,120.830001,120.150001,120.18,7611225
1605551400,0,"2020-11-16 18:30:00",120.175003,120.43,120,120.309997,7215077
1605555000,0,"2020-11-16 19:30:00",120.311798,120.319999,119.639999,119.922996,9650355
1605558600,0,"2020-11-16 20:30:00",119.925796,120.5,119.730003,120.349998,8883692
1605623400,0,"2020-11-17 14:30:00",119.550003,120.309997,118.959999,119.849998,18670833
1605627000,0,"2020-11-17 15:30:00",119.849998,120.529998,119.599998,119.819999,11233703
1605630600,0,"2020-11-17 16:30:00",119.830001,120.339996,119.68,120.205001,8049083
1605634200,0,"2020-11-17 17:30:00",120.205001,120.674102,120.18,120.480003,6559958
1605637800,0,"2020-11-17 18:30:00",120.474998,120.614997,120.251602,120.3041,5354882
1605641400,0,"2020-11-17 19:30:00",120.300003,120.550003,119.54,119.769996,8296696
1605645000,0,"2020-11-17 20:30:00",119.769996,119.809997,119.319999,119.379997,7922004
1605709800,0,"2020-11-18 14:30:00",118.61,119.375,118.239997,119.033996,20906699
1605713400,0,"2020-11-18 15:30:00",119.016296,119.5,118.739997,119.269897,8151823
1605717000,0,"2020-11-18 16:30:00",119.267997,119.819999,119.219902,119.573997,7153702
1605720600,0,"2020-11-18 17:30:00",119.574996,119.769996,119.260002,119.260002,5617479
1605724200,0,"2020-11-18 18:30:00",119.260002,119.514999,118.800003,119.029296,6725667
1605727800,0,"2020-11-18 19:30:00",119.019996,119.620002,118.910003,119.370002,7329843
1605731400,0,"2020-11-18 20:30:00",119.379997,119.440002,118,118,10598899
1605796200,0,"2020-11-19 14:30:00",118.010002,118.169998,116.809997,117.980003,21633034
1605799800,0,"2020-11-19 15:30:00",117.989997,118.300003,117.650001,118.093101,9014669
1605803400,0,"2020-11-19 16:30:00",118.099998,118.379997,117.699996,117.855003,8385275
1605807000,0,"2020-11-19 17:30:00",117.852401,117.985,117.54,117.785003,7178457
1605810600,0,"2020-11-19 18:30:00",117.779998,118.18,117.75,118.040199,5251140
1605814200,0,"2020-11-19 19:30:00",118.046997,118.819999,118.029998,118.638397,9003936
1605817800,0,"2020-11-19 20:30:00",118.629997,119.059997,118.529998,118.639999,6728614
1605882600,0,"2020-11-20 14:30:00",118.300003,118.480003,117.839996,118.273002,17545742
1605886200,0,"2020-11-20 15:30:00",118.269996,118.769996,118.169998,118.449996,11221629
1605889800,0,"2020-11-20 16:30:00",118.449996,118.470001,117.879997,118.199996,8270331
1605893400,0,"2020-11-20 17:30:00",118.190002,118.300003,117.959999,118.120002,5521142
1605897000,0,"2020-11-20 18:30:00",118.114997,118.194999,117.879997,118.010002,5415020
1605900600,0,"2020-11-20 19:30:00",118.014999,118.018997,117.5,117.565002,8124419
1605904200,0,"2020-11-20 20:30:00",117.565002,117.86,117.29,117.319999,9548437
1606141800,0,"2020-11-23 14:30:00",117.25,117.620201,115.099998,115.400001,28982343
1606145400,0,"2020-11-23 15:30:00",115.379997,115.709999,114.220001,114.340103,19963605
1606149000,0,"2020-11-23 16:30:00",114.347099,115.199996,113.800003,115.122001,17359934
1606152600,0,"2020-11-23 17:30:00",115.1259,115.36,114.849998,114.993499,9488870
1606156200,0,"2020-11-23 18:30:00",114.995002,115.029998,114.010002,114.059196,12176841
1606159800,0,"2020-11-23 19:30:00",114.059997,114.580001,113.989997,114.035003,15395713
1606163400,0,"2020-11-23 20:30:00",114.04,114.18,113.75,113.879997,14666637
1606228200,0,"2020-11-24 14:30:00",113.908996,114.029998,112.620002,113.404998,33477148
1606231800,0,"2020-11-24 15:30:00",113.400001,115.120002,113.339996,114.919998,18001545
1606235400,0,"2020-11-24 16:30:00",114.919998,115.370002,114.230003,114.660003,12525075
1606239000,0,"2020-11-24 17:30:00",114.669998,115.309997,114.550697,115.04,8877179
1606242600,0,"2020-11-24 18:30:00",115.044998,115.849998,114.970001,115.074996,12060020
1606246200,0,"2020-11-24 19:30:00",115.080001,115.720001,115,115.675003,9252988
1606249800,0,"2020-11-24 20:30:00",115.669998,115.730003,114.970001,115.169998,9528581
1606314600,0,"2020-11-25 14:30:00",115.550003,116.61,115.169998,115.980003,24276299
1606318200,0,"2020-11-25 15:30:00",115.977699,116.75,115.879997,116.170196,11108305
1606321800,0,"2020-11-25 16:30:00",116.169998,116.289901,115.699996,115.947998,7605490
1606325400,0,"2020-11-25 17:30:00",115.940002,116.339996,115.86,116.029998,5827095
1606329000,0,"2020-11-25 18:30:00",116.019996,116.120002,115.730796,116.029998,5736989
1606332600,0,"2020-11-25 19:30:00",116.033798,116.370002,115.800003,116.339996,6874683
1606336200,0,"2020-11-25 20:30:00",116.330001,116.470001,115.949996,116.029998,7298156
1606487400,0,"2020-11-27 14:30:00",116.569999,117.300003,116.470001,117.224998,17974686
1606491000,0,"2020-11-27 15:30:00",117.220001,117.489997,116.848396,117.030097,10493622
1606494600,0,"2020-11-27 16:30:00",117.04,117.150001,116.309997,116.519996,8668975
1606498200,0,"2020-11-27 17:30:00",116.519996,116.600097,116.220001,116.599998,6002456
1606500000,0,"2020-11-27 18:00:00",116.650001,116.650001,116.400001,116.480003,2076102
1606746600,0,"2020-11-30 14:30:00",117.339897,119.5,117.279998,118.699996,32348013
1606750200,0,"2020-11-30 15:30:00",118.704101,118.79,116.910202,117.769996,19096581
1606753800,0,"2020-11-30 16:30:00",117.769996,119.069999,117.5,119.034698,13090608
1606757400,0,"2020-11-30 17:30:00",119.04,119.220001,118.68,119.069999,8685577
1606761000,0,"2020-11-30 18:30:00",119.069999,120.199996,118.980003,120.194,16353702
1606764600,0,"2020-11-30 19:30:00",120.190002,120.970001,120.129997,120.410003,21271368
1606768200,0,"2020-11-30 20:30:00",120.410003,120.68,119.059997,119.059997,20054202
1606833000,0,"2020-12-01 14:30:00",120.690002,122.959999,120.010002,122.059997,39051989
1606836600,0,"2020-12-01 15:30:00",122.065002,122.839996,121.620002,122.709999,18218963
1606840200,0,"2020-12-01 16:30:00",122.709999,123.469299,122.480003,122.889999,17228036
1606843800,0,"2020-12-01 17:30:00",122.889999,123.120002,122.559997,123.019996,8938966
1606847400,0,"2020-12-01 18:30:00",123.025001,123.29,122.709999,123.080001,9452729
1606851000,0,"2020-12-01 19:30:00",123.089996,123.220001,122.059997,122.629203,11699584
1606854600,0,"2020-12-01 20:30:00",122.629997,122.959999,122.309997,122.699996,10662650
1606919400,0,"2020-12-02 14:30:00",122.019996,122.61,120.919998,122.220596,25374843
1606923000,0,"2020-12-02 15:30:00",122.220001,122.400001,121.699996,122.330001,9601178
1606926600,0,"2020-12-02 16:30:00",122.334999,122.959999,122.209999,122.925003,8520281
1606930200,0,"2020-12-02 17:30:00",122.925598,123.370002,122.699996,123.260002,8907564
1606933800,0,"2020-12-02 18:30:00",123.263198,123.330001,122.699996,123.019996,7851542
1606937400,0,"2020-12-02 19:30:00",123.010101,123.190002,122.650001,122.934997,8236064
1606941000,0,"2020-12-02 20:30:00",122.93,123.239997,122.904998,123.080001,7466723
1607005800,0,"2020-12-03 14:30:00",123.519996,123.779998,122.709999,122.910003,20097067
1607009400,0,"2020-12-03 15:30:00",122.910003,123.269996,122.209999,122.819999,11902429
1607013000,0,"2020-12-03 16:30:00",122.830001,123.230003,122.779998,122.910697,7622594
1607016600,0,"2020-12-03 17:30:00",122.910003,123.199996,122.720001,122.989997,5564102
1607020200,0,"2020-12-03 18:30:00",122.980796,123.010002,122.595001,122.855003,5677451
1607023800,0,"2020-12-03 19:30:00",122.855003,123.330001,122.809997,123.221603,7537049
1607027400,0,"2020-12-03 20:30:00",123.230003,123.330001,122.529998,122.940002,9156066
1607092200,0,"2020-12-04 14:30:00",122.599998,122.860801,121.519996,121.529998,18907405
1607095800,0,"2020-12-04 15:30:00",121.536201,122.29,121.535003,122.272102,10152949
1607099400,0,"2020-12-04 16:30:00",122.279998,122.665,121.824996,121.885002,10291163
1607103000,0,"2020-12-04 17:30:00",121.8824,122.209999,121.860603,121.959999,5218345
1607106600,0,"2020-12-04 18:30:00",121.9533,122.074996,121.669998,121.720001,5719948
1607110200,0,"2020-12-04 19:30:00",121.724998,122.209999,121.690002,122.014503,6925415
1607113800,0,"2020-12-04 20:30:00",122.010002,122.300003,121.879997,122.25,7731346
1607351400,0,"2020-12-07 14:30:00",122.309997,124.550003,122.25,123.839996,27096048
1607355000,0,"2020-12-07 15:30:00",123.849998,124.349998,123.699996,124.139999,10081072
1607358600,0,"2020-12-07 16:30:00",124.125,124.36,123.79,124.169296,7338780
1607362200,0,"2020-12-07 17:30:00",124.165,124.269996,123.800003,123.869903,6493386
1607365800,0,"2020-12-07 18:30:00",123.86,124.209999,123.410003,124.120101,7960890
1607369400,0,"2020-12-07 19:30:00",124.1259,124.29,123.595001,123.819999,6970057
1607373000,0,"2020-12-07 20:30:00",123.824996,123.900001,123.300003,123.800003,6408040
1607437800,0,"2020-12-08 14:30:00",124.370002,124.569999,123.230598,123.326301,22470523
1607441400,0,"2020-12-08 15:30:00",123.339996,123.54,123.089996,123.485,8169565
1607445000,0,"2020-12-08 16:30:00",123.489997,124.150001,123.444999,124.068,7472735
1607448600,0,"2020-12-08 17:30:00",124.059997,124.830001,124.035003,124.699996,8528307
1607452200,0,"2020-12-08 18:30:00",124.705001,124.870002,124.389999,124.779998,8903039
1607455800,0,"2020-12-08 19:30:00",124.778396,124.980003,124.669998,124.830001,8008657
1607459400,0,"2020-12-08 20:30:00",124.834999,124.900001,124.324996,124.330001,7093747
1607524200,0,"2020-12-09 14:30:00",124.529998,125.949996,123.86,125.089996,27152846
1607527800,0,"2020-12-09 15:30:00",125.099998,125.470001,124.800003,125.230003,10104117
1607531400,0,"2020-12-09 16:30:00",125.230003,125.29,124.11,124.375,8129167
1607535000,0,"2020-12-09 17:30:00",124.375,124.379302,122.629997,122.79,13779119
1607538600,0,"2020-12-09 18:30:00",122.779998,122.790496,121.61,122.209999,14809956
1607542200,0,"2020-12-09 19:30:00",122.209999,122.25,121,121.260002,12886844
1607545800,0,"2020-12-09 20:30:00",121.25,122.209999,121.209999,121.68,11614197
1607610600,0,"2020-12-10 14:30:00",120.209999,123.18,120.199996,122.985,22426669
1607614200,0,"2020-12-10 15:30:00",122.989997,123.830001,122.734901,123.770103,11105006
1607617800,0,"2020-12-10 16:30:00",123.769996,123.870002,122.86,123.279998,8735490
1607621400,0,"2020-12-10 17:30:00",123.270797,123.529998,122.709999,123.529998,6398073
1607625000,0,"2020-12-10 18:30:00",123.529296,123.620002,123.11,123.150001,6288411
1607628600,0,"2020-12-10 19:30:00",123.150001,123.469802,122.709999,123.165,8001565
1607632200,0,"2020-12-10 20:30:00",123.160003,123.599998,123.150001,123.220001,7771511
1607697000,0,"2020-12-11 14:30:00",122.43,122.760002,120.879997,121.580001,22317537
1607700600,0,"2020-12-11 15:30:00",121.589996,121.714996,121.059997,121.080001,8945186
1607704200,0,"2020-12-11 16:30:00",121.080001,121.330001,120.550003,120.779998,8860127
1607707800,0,"2020-12-11 17:30:00",120.775901,121.68,120.599998,121.394996,7794148
1607711400,0,"2020-12-11 18:30:00",121.3908,121.989898,121.330001,121.774299,9132431
1607715000,0,"2020-12-11 19:30:00",121.775802,122.400001,121.730003,122.165,8846322
1607718600,0,"2020-12-11 20:30:00",122.165298,122.5,121.834999,122.489997,8503817
1607956200,0,"2020-12-14 14:30:00",122.599998,123.349998,122.5,122.910003,16719336
1607959800,0,"2020-12-14 15:30:00",122.901496,123.190002,122.489997,123,9767389
1607963400,0,"2020-12-14 16:30:00",123,123.099998,122.669998,122.914497,8629907
1607967000,0,"2020-12-14 17:30:00",122.910003,122.964202,122.120002,122.144996,6873129
1607970600,0,"2020-12-14 18:30:00",122.150001,122.54,122.129997,122.4785,6369319
1607974200,0,"2020-12-14 19:30:00",122.474998,122.489997,121.870002,122.309997,7859000
1607977800,0,"2020-12-14 20:30:00",122.305,122.370002,121.54,121.699996,8867451
1608042600,0,"2020-12-15 14:30:00",124.339996,126.919998,124.129997,125.730003,45347824
1608046200,0,"2020-12-15 15:30:00",125.730003,126.139999,125.129997,125.833396,18557523
1608049800,0,"2020-12-15 16:30:00",125.830001,126.419998,125.569999,126.370002,14189145
1608053400,0,"2020-12-15 17:30:00",126.371696,126.949996,126.239997,126.850799,17629368
1608057000,0,"2020-12-15 18:30:00",126.859298,127.300003,126.480796,127.172096,16049744
1608060600,0,"2020-12-15 19:30:00",127.160003,127.639999,127.029998,127.61,15948775
1608064200,0,"2020-12-15 20:30:00",127.608398,127.900001,127.260002,127.892997,12697020
1608129000,0,"2020-12-16 14:30:00",127.410003,127.870002,126.599998,127.091499,26350206
